z,u,T,rho,viscosity,thermalConductivity,cp,HeatRelease,H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO,ProdRate-H2,ProdRate-H,ProdRate-O,ProdRate-O2,ProdRate-OH,ProdRate-H2O,ProdRate-HO2,ProdRate-H2O2,ProdRate-C,ProdRate-CH,ProdRate-CH2,ProdRate-CH2(S),ProdRate-CH3,ProdRate-CH4,ProdRate-CO,ProdRate-CO2,ProdRate-HCO,ProdRate-CH2O,ProdRate-CH2OH,ProdRate-CH3O,ProdRate-CH3OH,ProdRate-C2H,ProdRate-C2H2,ProdRate-C2H3,ProdRate-C2H4,ProdRate-C2H5,ProdRate-C2H6,ProdRate-HCCO,ProdRate-CH2CO,ProdRate-HCCOH,ProdRate-N,ProdRate-NH,ProdRate-NH2,ProdRate-NH3,ProdRate-NNH,ProdRate-NO,ProdRate-NO2,ProdRate-N2O,ProdRate-HNO,ProdRate-CN,ProdRate-HCN,ProdRate-H2CN,ProdRate-HCNN,ProdRate-HCNO,ProdRate-HOCN,ProdRate-HNCO,ProdRate-NCO,ProdRate-N2,ProdRate-AR,ProdRate-C3H7,ProdRate-C3H8,ProdRate-CH2CHO,ProdRate-CH3CHO 
0.010751953124999998,1.1701213394582644,1382.4829865760687,0.2408730838740895,5.169704092102608e-05,0.10340415767762536,1365.19227822024,1407507899.9957895,0.0005634355359376191,1.8991144199749277e-05,0.0001059819483406731,0.11459348382503866,0.0002947765963256098,0.07149598440780768,0.0001868598339379799,1.0447052695107978e-05,5.828790079409989e-10,3.3921175238632934e-08,3.215920503402682e-06,2.7845831539136675e-07,0.00047889219288374784,0.008500503438614459,0.026158376082658672,0.040883045627600735,1.0019030555667754e-05,0.000770112431277976,9.080441796990505e-07,6.610236390828719e-06,9.219519625735554e-05,1.1349857979085354e-09,1.3815184342676804e-05,9.333206335772316e-07,0.0002190865547109893,1.6319070572757613e-05,0.0003086083388800422,1.0456559079267218e-06,8.239604472880356e-05,4.183221765788254e-08,3.489936822120999e-10,8.868411659198938e-10,1.8399677659695267e-09,3.17221792585344e-09,5.115901773887613e-10,2.4857329778043318e-06,2.7740841650654965e-08,1.4437271290090075e-07,1.4476421411446962e-09,1.3544797330251311e-11,2.7106971262843594e-07,5.8029653618674054e-11,6.474290077211671e-10,1.860282960187009e-08,3.4440515808104546e-10,1.4398717881632487e-07,2.705807628128089e-09,0.7351267941729607,8.792930758099841e-15,1.13415533287573e-07,7.251114231581691e-06,1.2920875673800076e-06,4.5047101933451735e-05,1.4773351441567266,-1.0706989616275326,-0.2244402966303419,-3.047902764752499,-0.464066602752805,4.025921739002667,0.02659936147737616,-0.00628017315454697,-1.1327355697096706e-05,-0.00029646055993068604,-0.0021829767089685346,-0.000243187807000196,0.37681987356971014,-2.698727995660357,1.7405559317006702,0.46113680819472047,-0.00034836103278590436,0.03541159125583449,-0.00015102786816451053,0.00039074225649821104,0.002980632430561235,-2.48173840700147e-06,0.0015635861050713826,-0.0001732679113833431,0.0446177018675519,0.006563815378891656,-0.0256629667679753,-0.00036685394364195255,0.010114847132862214,-3.203380202913862e-06,-2.475660757735971e-06,-6.074820853270533e-07,3.4723109355373504e-07,6.663171391585092e-07,-2.059019783421852e-07,4.958600341226999e-06,-7.735753444089243e-06,3.093087415800288e-07,-4.8395141792854165e-08,-3.4356321679260225e-08,6.917394806277716e-06,-3.576931908451816e-08,-6.016321960270398e-07,1.055189039258467e-06,-4.3211969315898857e-08,8.036900500933368e-06,-4.488846414759522e-07,-4.7778341872167784e-06,-1.4791141972893971e-31,2.5939238355798874e-05,-0.0008404532810404844,0.00013523835594596648,0.006760811942818948
0.010757812499999998,1.1832521104883316,1397.8878061953958,0.23820006996661056,5.208446256266294e-05,0.10436685239035597,1367.1811654868982,1492952190.4760776,0.0005627351917206359,2.057174993677013e-05,0.0001185902709556817,0.11258781809766351,0.00032774406655285544,0.072480164971275,0.00018538099389739244,9.218103956422559e-06,7.871060468224659e-10,4.173536023427804e-08,3.5911750560004673e-06,3.1222021204726624e-07,0.00048479843957752736,0.007976160644758373,0.026535044928193686,0.04197950619751212,1.086662801042249e-05,0.000751110344086674,1.0076954246116412e-06,6.285719634314312e-06,8.79833995114849e-05,1.3923046429569275e-09,1.4190449824702414e-05,1.0484887484332748e-06,0.00021406210134590674,1.593877201357859e-05,0.0002829946045953769,1.1719688277719111e-06,8.320246673613205e-05,4.494144217204006e-08,4.277606350412821e-10,9.511405533264238e-10,1.8875174659076904e-09,3.1647915890442263e-09,5.667380269120259e-10,2.5479637492627662e-06,2.5808866996545367e-08,1.4863570998680012e-07,1.4926502753111277e-09,1.656339150169002e-11,2.78082156797742e-07,6.589626693610787e-11,7.578292181022623e-10,1.9117743433621537e-08,3.686433283752943e-10,1.4647879680982956e-07,2.9482148500179684e-09,0.7352024038185037,-4.664121115141694e-15,1.1106835190041e-07,6.505176112781192e-06,1.2960896867798669e-06,4.4916547788057016e-05,1.561247475949852,-1.0552676545354696,-0.2457697545090048,-3.276697095419866,-0.4883052045959961,4.302942059919223,0.027724332370176314,-0.006794658598638181,-1.3963578754278251e-05,-0.0003211558123160101,-0.0013822220437365732,-0.00018103057865029477,0.399404133685554,-2.86660016816859,1.8740825598339617,0.5080982212257803,0.00018756405076059135,0.03290409427212457,-8.413257281233988e-05,0.0002930777096323625,0.0014596859145111262,-2.73997627846188e-06,0.00204206652364169,-4.475318061718291e-05,0.04349753490183749,0.0061421223734142005,-0.04150494259610584,-0.0002914678608540764,0.010803613726175172,-2.5401812065903443e-06,-2.8063086477504837e-06,-5.899569408610288e-07,4.4227528610225023e-07,6.838583061657601e-07,-2.0140473497670862e-07,4.9533997122459255e-06,-7.114892900470995e-06,3.5413782869174886e-07,-4.309945433872677e-08,-3.876130238568007e-08,8.77075729218342e-06,-3.015600521176185e-08,-5.619855295281257e-07,1.2506113557774368e-06,-4.365370715025787e-08,8.807026986173467e-06,-4.486445419900701e-07,-6.486975283465091e-06,-4.930380657631324e-32,2.5117066589723868e-05,-0.001151332694734438,0.0001539380261513792,0.00696430712005203
0.010763671874999999,1.1961255590567317,1412.9991504985885,0.23563641235998029,5.24634208892486e-05,0.10530802368576142,1369.0860384921195,1577516632.415707,0.0005615987073923305,2.223452915317413e-05,0.0001325581551849387,0.11060039224049542,0.00036369506604512947,0.07344504788650577,0.0001834249311428762,8.083568491951566e-06,1.0503828484107519e-09,5.0855314779371256e-08,3.980096295119238e-06,3.4756109586170004e-07,0.0004880930648097605,0.0074649958370340466,0.026891769267469848,0.04308640501672379,1.1727872266778954e-05,0.0007311596065454079,1.1109370957111416e-06,5.949171600103818e-06,8.365715146427519e-05,1.694901440783518e-09,1.4542252083632088e-05,1.1668154877098938e-06,0.00020820523135782674,1.5433759437567638e-05,0.00025758197140867306,1.304496855854332e-06,8.372117668338164e-05,4.8200800103348665e-08,5.214404774516654e-10,1.0186057022822005e-09,1.9332345047854563e-09,3.1525684649525315e-09,6.258434909574648e-10,2.6111635034931565e-06,2.4023294868634104e-08,1.5298467070996495e-07,1.539080060720345e-09,2.0161054233664683e-11,2.850979879531256e-07,7.442954771246623e-11,8.786805725258987e-10,1.961088330533205e-08,3.946124553722428e-10,1.487915194945657e-07,3.207636175680338e-09,0.7352767031853645,7.515614490543189e-15,1.0773634232686603e-07,5.777399791672404e-06,1.2956793718126294e-06,4.4572803703115066e-05,1.6384502824371094,-1.0262660035102196,-0.2676735214969458,-3.5081782577090093,-0.509473797351485,4.578511296500941,0.028452509801962445,-0.007140387340617269,-1.683800909766989e-05,-0.00033809498891921707,-0.0003956796989454202,-0.00010134517586914572,0.4150667789650535,-3.029114999666132,2.0075797301930227,0.5576508513015149,0.0008083399864324825,0.03026285813402748,-2.132701158091832e-06,0.0001662709525702133,-0.0001583032994653805,-2.9515409568724917e-06,0.002573685556480685,0.00010878426388664431,0.04138157471212335,0.005538290368239229,-0.05661478632783712,-0.00019441403515066418,0.011385370440992509,-1.6250396677194237e-06,-3.1165455727364522e-06,-5.607808199910352e-07,5.420038648742437e-07,6.970919050462867e-07,-1.9824743608344416e-07,5.355391387938458e-06,-6.547606014997094e-06,4.062868595423602e-07,-3.5992808122661927e-08,-4.422769592881838e-08,1.1009598389081167e-05,-2.232398647796561e-08,-4.937944651886452e-07,1.4550223473974976e-06,-4.331827267450049e-08,9.576748449250101e-06,-4.3879391340506485e-07,-8.627378587838797e-06,0.0,2.3340106165576957e-05,-0.0014269809903102557,0.00017005988809084497,0.007047255588072112
0.010769531249999999,1.2087196356099157,1427.7920767241515,0.2331812333679313,5.283338060101294e-05,0.1062263826586158,1370.9090396085248,1660153860.4600022,0.0005600077746571679,2.397645741088553e-05,0.00014800028150580453,0.10863462350350354,0.0004027552561791606,0.07438885653596435,0.00018097503760508001,7.049964158632762e-06,1.3845403664248988e-09,6.134784031417952e-08,4.376808320975532e-06,3.8400993536764664e-07,0.000488653173425669,0.006968185669497682,0.02722655792387737,0.04420274244721747,1.2592881087105564e-05,0.0007102900033104697,1.2163487429107098e-06,5.602671707524856e-06,7.92444277880376e-05,2.046462443754595e-09,1.486223963177676e-05,1.2859142196386483e-06,0.00020153850493807927,1.4813195264036542e-05,0.00023266417841717109,1.4417229373636507e-06,8.39307688380499e-05,5.158754357357282e-08,6.316231770227674e-10,1.0890971249001885e-09,1.976613004708029e-09,3.1354144532537817e-09,6.88874790991033e-10,2.6753447453896695e-06,2.237097553961691e-08,1.5742011377124137e-07,1.5868062094561371e-09,2.438447720036437e-11,2.920839204742566e-07,8.347953112578985e-11,1.0088997387135947e-09,2.007654727470958e-08,4.2228232399120323e-10,1.5090261969528658e-07,3.4840639266840285e-09,0.735349441982866,-2.215043512818726e-15,1.0345759563627843e-07,5.078291871929687e-06,1.2903093508955546e-06,4.400953183852548e-05,1.7068355165100697,-0.9830819099802621,-0.2897309194737974,-3.7399375390268137,-0.52665845953123,4.849097112215443,0.028722064605039562,-0.007302396142071754,-1.9815393542432436e-05,-0.00034411782548631083,0.0007620147297489163,-4.682838945559067e-06,0.42277371847034606,-3.183658386591614,2.138990116789647,0.609603540318937,0.0015097254089593282,0.027428331579528495,9.399743894884793e-05,1.3663925688717216e-05,-0.0018494055203564655,-3.0830764231675015e-06,0.0031448210023500077,0.00028313494497468443,0.03820879493778491,0.004765976982855079,-0.07053442618145514,-7.595416813472263e-05,0.011829129090111926,-4.3073480656238266e-07,-3.381564215914879e-06,-5.185395602330461e-07,6.446704055823214e-07,7.053227408483087e-07,-1.8690961292901122e-07,6.23921093159951e-06,-6.0323116984614175e-06,4.6717333027311416e-07,-2.6675830517922834e-08,-4.884940998993692e-08,1.3667234263262255e-05,-1.0645842688549224e-08,-3.9193296488202107e-07,1.6644646892697491e-06,-4.199906261284458e-08,1.0329388396012696e-05,-4.189337657657968e-07,-1.127371677267508e-05,0.0,2.060252836269713e-05,-0.0016574644422709228,0.00018278279012599917,0.006992822674398755
0.010775390624999999,1.221012875492308,1442.2422995496686,0.2308335489672962,5.319382459498385e-05,0.10712069553658501,1372.6525464951403,1739726369.43117,0.0005579465464484078,2.5793454157499414e-05,0.00016503226743991116,0.10669393611256746,0.00044502964554675,0.07530985310439173,0.00017802177761621843,6.120801716690543e-06,1.8018345980849613e-09,7.323816190509999e-08,4.77440648392254e-06,4.2099374769483833e-07,0.00048640742695456725,0.006486853083944391,0.027537435542272802,0.04532746196841347,1.3450418034889926e-05,0.0006885340851280465,1.3222495623707576e-06,5.248767255264821e-06,7.47746398678007e-05,2.449636488363196e-09,1.5141395774306033e-05,1.4030536859634324e-06,0.00019410154242149142,1.4089390301882077e-05,0.0002085147436668142,1.5817945109797624e-06,8.38133309316595e-05,5.507105252935513e-08,7.597116357025167e-10,1.162456725025824e-09,2.017174817637178e-09,3.113269165803471e-09,7.557548139705725e-10,2.740513975472863e-06,2.0840185738140882e-08,1.6194251842082398e-07,1.6357472758977549e-09,2.933418781301203e-11,2.9900020905700207e-07,9.290351287876977e-11,1.1469738453597442e-09,2.050895240563116e-08,4.517041841308163e-10,1.527896595319697e-07,3.777349986843714e-09,0.7354203753661822,1.717580723130364e-14,9.830470219741254e-08,4.416907078443253e-06,1.2795222863774848e-06,4.322428617872882e-05,1.7642383007792135,-0.9254468288517382,-0.3114057417902105,-3.96934115085312,-0.538914840243742,5.110927498903325,0.028478585839840167,-0.007277645145271689,-2.271523033022848e-05,-0.0003361047406098262,0.00206318596372881,0.00010723166031791293,0.4217390350188462,-3.327547363698718,2.2660055320203214,0.6637225418497392,0.0022830707876623224,0.02432567929675534,0.0002022543699959356,-0.0001600273124881535,-0.003585428995326741,-3.105307770790117e-06,0.0037359981854403292,0.0004719227254841045,0.033961048203936396,0.0038480073287050125,-0.08284688102616576,6.25138203947248e-05,0.012105217021818552,1.060551801700273e-06,-3.5735544782898485e-06,-4.620866995607848e-07,7.480645551536824e-07,7.079049446103082e-07,-1.773093803206978e-07,7.683260982048885e-06,-5.567043445687172e-06,5.384349636906315e-07,-1.5092121987438375e-08,-5.420752985466948e-08,1.676872722425504e-05,3.1965417939185296e-09,-2.5928784245625763e-07,1.874193401621624e-06,-3.957908566574858e-08,1.1046509276605907e-05,-3.8600553416751564e-07,-1.4468981756429744e-05,-3.944304526105059e-31,1.695983963165726e-05,-0.0018354160557257138,0.00019134762261992862,0.006787632929704025
0.01078125,1.2329846672155353,1456.3264909323248,0.22859224679261542,5.354426071187309e-05,0.1079897989770666,1374.3191420718222,1815025982.9570189,0.0005554021452152677,2.7680384642896292e-05,0.0001837681336519564,0.10478172622187229,0.0004905979198373232,0.07620636049842372,0.00017456350096075303,5.296554294930156e-06,2.3141677060353056e-09,8.649859804143957e-08,5.1651242623072765e-06,4.5784806386198795e-07,0.00048134072758390965,0.006022050535857185,0.027822471225855232,0.0464594551514099,1.428802230112054e-05,0.0006659284420089412,1.426732443946929e-06,4.890391159773159e-06,7.027814510457287e-05,2.9054863098478235e-09,1.5370319974344713e-05,1.5152552414774696e-06,0.00018595133575228224,1.3277399925087653e-05,0.0001853792091491587,1.7225467900755273e-06,8.335525217297344e-05,5.861205323101137e-08,9.067128217442031e-10,1.2384216346706317e-09,2.0543925808863657e-09,3.086057167524514e-09,8.26348033472319e-10,2.8066704204111875e-06,1.942032069501337e-08,1.6655204458050463e-07,1.6856968195908434e-09,3.504393535108904e-11,3.0580008567549675e-07,1.0244086980831637e-10,1.2907870549406095e-09,2.0902118209628732e-08,4.827750816251007e-10,1.5443070663908613e-07,4.086901068014054e-09,0.7354892662342651,-1.2567705779373086e-15,9.238299623548503e-08,3.800574303150303e-06,1.2629719537871312e-06,4.221891064225678e-05,1.808500287031959,-0.8534808063952505,-0.33204353508958157,-4.1935831694897505,-0.5453027614207379,5.360075252510337,0.027678927844727877,-0.007075534447335951,-2.5285045399598454e-05,-0.00031125621251763895,0.0034669528331479705,0.00023145657330200364,0.4114903629554994,-3.4581052969368082,2.386103400155018,0.7197350026309153,0.0031146563895275703,0.020866682143819818,0.0003195759473600124,-0.0003488347259630459,-0.005334673383617039,-2.979662733330606e-06,0.004322182069330943,0.0006668223985429518,0.028669849464132834,0.0028156322640683776,-0.09320003204556461,0.00021834958023561529,0.012186996620998928,2.853194780277483e-06,-3.6616551028090177e-06,-3.9037811703851647e-07,8.498153612552788e-07,7.042196593650542e-07,-1.5798934809783476e-07,9.762725619469645e-06,-5.148796452665759e-06,6.219283532725265e-07,-8.040150084450375e-10,-5.7768740994651006e-08,2.031690055785658e-05,2.0985290982641515e-08,-9.366478020830254e-08,2.0788180182251746e-06,-3.5822581195634705e-08,1.1708121789746852e-05,-3.4001326120679273e-07,-1.8273448238084744e-05,0.0,1.2539050946488076e-05,-0.001956493693458299,0.00019510634154733275,0.006422981298139378
0.010787109375,1.2446155346623347,1470.0225952922274,0.22645606409627425,5.388422879874885e-05,0.1088326159452576,1375.911583427143,1884800050.5384367,0.0005523651607816281,2.963109070477903e-05,0.0002043172317604751,0.10290132510733896,0.0005395098354312594,0.07707678488711776,0.00017060708367769135,4.574827131810345e-06,2.932173348220541e-09,1.0103872165356818e-07,5.540574947076045e-06,4.938344838082183e-07,0.00047349688480922264,0.005574743475836972,0.02807980974149442,0.047597567349117735,1.509221592692792e-05,0.0006425152066123861,1.5277163072419094e-06,4.530759484884468e-06,6.578570222533293e-05,3.4130944512900548e-09,1.5539589145875397e-05,1.6194195643076353e-06,0.00017716179041060552,1.2394474284097509e-05,0.00016346862855687484,1.8615450464215075e-06,8.254795246086295e-05,6.216267099200665e-08,1.073176622756153e-09,1.3167110670387438e-09,2.0877977086613117e-09,3.053794597000446e-09,9.004704167317752e-10,2.873805147459842e-06,1.8102087835563777e-08,1.7124874911228779e-07,1.7365039733424934e-09,4.1605455999846163e-11,3.1242982797389075e-07,1.1185371423631528e-10,1.4378359677041554e-09,2.1250256978966145e-08,5.154903370843641e-10,1.5580507987878944e-07,4.411931236605959e-09,0.7355558882111687,-1.3397729426188797e-15,8.582683903516432e-08,3.234728690851957e-06,1.2404418650443046e-06,4.099980823777239e-05,1.8375428615835343,-0.7677224715424121,-0.35087668974931907,-4.409750630507771,-0.5449270687563189,5.59255757359776,0.026294966469047335,-0.006716977780326633,-2.723936431421203e-05,-0.00026749503757771,0.004920309709287878,0.0003638094905964902,0.3919196609326826,-3.5727453586953715,2.4965997711967454,0.7773334600410932,0.003985300459464547,0.016953657103773705,0.0004418817373156858,-0.0005457986879740112,-0.007062941557479144,-2.6783791318578634e-06,0.004873731980405213,0.0008580039484844372,0.02242017416209328,0.001707055336110429,-0.10132672021789921,0.0003876281251608223,0.01205261845889722,4.933587073187256e-06,-3.616153218983826e-06,-3.0285022717440955e-07,9.471588167103486e-07,6.937566119834509e-07,-1.3766820140514107e-07,1.254993978796461e-05,-4.774593058237142e-06,7.197048690475874e-07,1.611687182936717e-08,-6.101786487671499e-08,2.4296876198526544e-05,4.0310698828925195e-08,9.763364675704925e-08,2.272411180822011e-06,-3.064099867380172e-08,1.2293715097379854e-05,-2.782496253282371e-07,-2.2703060449963397e-05,-1.232595164407831e-32,7.527110816428703e-06,-0.0020195773869697534,0.000193561003274084,0.005895943226473546
0.01079296875,1.255887424044707,1483.3101531534185,0.2244235668323735,5.4213307929151725e-05,0.10964817182211986,1377.4327673254227,1947784086.4418385,0.0005488301193023385,3.1638451568056254e-05,0.00022678066109841727,0.10105596122047711,0.0005917808729280352,0.07791963811406369,0.00016616834255969273,3.950708233230333e-06,3.6640584542028904e-09,1.166981664551435e-07,5.892060499653093e-06,5.281650535707678e-07,0.0004629789894040927,0.005145794575424242,0.028307704592652062,0.04874060387524781,1.5848793368332237e-05,0.0006183437223138837,1.623015206774976e-06,4.173252694916365e-06,6.132788827610831e-05,3.969055955736862e-09,1.5640184154305604e-05,1.7124753093591096e-06,0.00016782244709578277,1.1459389056533219e-05,0.00014295464035192176,1.9961453240374714e-06,8.138848738666277e-05,6.566651430337721e-08,1.2589927355073615e-09,1.396955488160523e-09,2.1169193848963516e-09,3.0165141863386056e-09,9.778819298239373e-10,2.9418998834324402e-06,1.6877216456187288e-08,1.760323311334022e-07,1.7879329142192173e-09,4.906873235001639e-11,3.188287890812596e-07,1.2083673371172053e-10,1.5851578609935532e-09,2.1547723091887226e-08,5.497458751978645e-10,1.5689365191655136e-07,4.751201397308069e-09,0.7356200275514906,1.3785135506024167e-14,7.879339853986785e-08,2.7228548932770767e-06,1.2118593907288228e-06,3.957805074665094e-05,1.8494481927433974,-0.6691403678583109,-0.367039559138184,-4.614898140003321,-0.5369831775155874,5.80444784531898,0.024316844693099113,-0.006232114660258022,-2.8258420837992217e-05,-0.0002038019368446083,0.006360511954558799,0.0004990377827334136,0.36331357305833895,-3.669058912718521,2.5947188296306978,0.8361810313372448,0.004870279043055925,0.012485507695164199,0.0005642354216722628,-0.0007433209058268844,-0.008734774763161018,-2.1764205949377375e-06,0.005358006408688028,0.001034800636235849,0.01535047423746974,0.0005652996373174048,-0.10705936494748051,0.0005651903170963399,0.01168665316895267,7.266722918305965e-06,-3.4100834177796274e-06,-1.9930135489946675e-07,1.0372641699821692e-06,6.761017885356631e-07,-1.1468087549220652e-07,1.6106616774169486e-05,-4.440906722500651e-06,8.339751737025577e-07,3.5724353807890886e-08,-6.34357990873772e-08,2.866438602147151e-05,6.026943094793684e-08,3.0848346954534835e-07,2.448751306809145e-06,-2.3910519270991976e-08,1.2782783701303582e-05,-1.997708721888218e-07,-2.776502219827004e-05,-2.9582283945787943e-31,2.1649841363787356e-06,-0.002026689679023219,0.00018640747061993103,0.005210272443601308
0.010798828125,1.2667839896203243,1496.1706248103317,0.22249313024417877,5.453112358784632e-05,0.11043561031615455,1378.8856950790566,2002740369.2861092,0.0005447959055891482,3.369447454749672e-05,0.0002512472482143708,0.09924872221665369,0.0006473883680595397,0.07873355945424185,0.00016127217954191498,3.4172610007266576e-06,4.514390376604654e-09,1.332434469597821e-07,6.210933342379152e-06,5.600326213903768e-07,0.00044994735146522787,0.004735949229762901,0.028504552173102826,0.04988733660154592,1.6543194895979076e-05,0.0005934722810285718,1.7104218480937477e-06,3.8212871841939064e-06,5.693449875620759e-05,4.5671452387034e-09,1.5663958932354145e-05,1.7915400168887606e-06,0.0001580363918623305,1.0491695182796933e-05,0.00012396636637980842,2.123573229667892e-06,7.987998915392794e-05,6.905955517455444e-08,1.4632799863732445e-09,1.4787112148404583e-09,2.1413133596522355e-09,2.974284756633486e-09,1.0582917599242882e-09,3.010926133267124e-06,1.5738410247096465e-08,1.8090211558422396e-07,1.83969285639484e-09,5.746146750749431e-11,3.24929995461619e-07,1.2905872258212395e-10,1.7294666779288857e-09,2.178920682567586e-08,5.853772741238748e-10,1.5767939087948384e-07,5.103035290181472e-09,0.7356814848930278,2.1902985556553863e-14,7.145480835129484e-08,2.266538800449552e-06,1.1773049476913872e-06,3.796930615412916e-05,1.8425451795423875,-0.5591222791831049,-0.37959475707755186,-4.806129457090075,-0.5208048665829851,5.991995511961621,0.021755502415268805,-0.005656990299567545,-2.8024551112890005e-05,-0.00012054114422931081,0.007718745203573782,0.0006310738486948542,0.32635899372960053,-3.74490469004504,2.677678252422696,0.8959169707816972,0.005739736564099651,0.007365966455689843,0.000681100266395257,-0.0009336094642844808,-0.010314851000797605,-1.4596515455940078e-06,0.005741577539795302,0.0011865357492917695,0.007648509480246795,-0.0005644441505892003,-0.11033776188910181,0.0007447892861291176,0.011081488570937874,9.793769053328872e-06,-3.022897712524044e-06,-8.002870130809538e-08,1.1173123296054672e-06,6.50974381559138e-07,-8.835441462186098e-08,2.0479686557946943e-05,-4.143904434747826e-06,9.670494926863914e-07,5.805699125957756e-08,-6.408998625667616e-08,3.334448235620584e-05,8.015097226380558e-08,5.313338241159565e-07,2.60156752099347e-06,-1.551626032458584e-08,1.3155765986373024e-05,-1.0431253860987436e-07,-3.343865263347179e-05,0.0,-3.2723079542440906e-06,-0.0019826567947948664,0.00017356692600840147,0.004376971799467598
0.0108046875,1.2772908688121716,1508.58770417115,0.22066292183272757,5.4837354596535617e-05,0.11119420868252183,1380.2734369935874,2048501213.417705,0.0005402661193028546,3.579041391512015e-05,0.00027778921205904385,0.09748251793927828,0.0007062683435500171,0.07951733602790638,0.00015595242197507283,2.96610398551838e-06,5.482896258349764e-09,1.5036981264405484e-07,6.4889896423208836e-06,5.886455763759705e-07,0.0004346150098920186,0.004345822849658297,0.0286689259869277,0.05103651082624096,1.7160957377926544e-05,0.0005679698000236803,1.7878009841632364e-06,3.4781843415305944e-06,5.2633953727829725e-05,5.1981157002169506e-09,1.5604120783774192e-05,1.854080817928804e-06,0.0001479174246383912,9.510933539985443e-06,0.00010658925041446661,2.2410181655454307e-06,7.803190875256206e-05,7.227161389636955e-08,1.6842985997656292e-09,1.561468456407834e-09,2.1605815056719986e-09,2.92722025123434e-09,1.1413610936711127e-09,3.0808444666904085e-06,1.4679268630790091e-08,1.8585700748246382e-07,1.8914507873787235e-09,6.67888581152276e-11,3.30661163887486e-07,1.3618542870021634e-10,1.8672862390557385e-09,2.1969906275594462e-08,6.221754720039147e-10,1.5814785708806102e-07,5.465327171916042e-09,0.735740076462812,-1.0287161844189122e-15,6.398910945322698e-08,1.8656153718330911e-06,1.1370151985872246e-06,3.619356883298894e-05,1.815496357910281,-0.4394410251333319,-0.3875711548147225,-4.980682252306526,-0.49591138523058503,6.151749122675535,0.018644218341098202,-0.005029716718231489,-2.625949822720174e-05,-1.9670988189690856e-05,0.008924823513071643,0.0007534202822607134,0.28212136292846013,-3.7984940484381835,2.7427879961867565,0.9561622728620032,0.0065596451701201985,0.001513646322761044,0.0007866871083292842,-0.0011091666062239963,-0.011769469289352673,-5.287603845022492e-07,0.005992878445933153,0.0013034311122463401,-0.0004570412072047703,-0.0016377637039193533,-0.11120935459715667,0.0009193414959237513,0.010238359403287454,1.2431547289712928e-05,-2.4439011593980785e-06,5.408240262561546e-08,1.184609674600056e-06,6.182557181683786e-07,-5.4748662240022245e-08,2.5696825116151886e-05,-3.879604173230941e-06,1.1212562786630237e-06,8.306637367535905e-08,-6.193029039640123e-08,3.8230808087671964e-05,9.94000731746748e-08,7.574209842038178e-07,2.7248197676848583e-06,-5.382835058697451e-09,1.339500797883477e-05,7.729903412191796e-09,-3.967582191939656e-05,0.0,-8.499165167618021e-06,-0.0018945575078975312,0.00015520732717667885,0.0034144302327773386
